Round: 1,Round: 2,Election,Round: 3,Round: 4,Round: 5,Round: 6,Round: 7,pyrankvote_winner,filename
"[{'candidate_3': ' 2513'}, {'candidate_4': ' 1920'}, {'candidate_2': ' 1848'}, {'candidate_1': ' 1386'}]","[{'candidate_3': ' 2988'}, {'candidate_4': ' 2401'}, {'candidate_2': ' 2278'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-31_4cands_0.17noise.csv,"[{'candidate_3': ' 4080'}, {'candidate_4': ' 3587'}, {'candidate_2': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-31_4cands_0.17noise.csv
"[{'candidate_4': '11968'}, {'candidate_3': '11620'}, {'candidate_1': '11431'}, {'candidate_2': ' 9399'}]","[{'candidate_1': '15458'}, {'candidate_4': '14889'}, {'candidate_3': '14071'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-31_4cands_0.22noise.csv,"[{'candidate_4': '22329'}, {'candidate_1': '22089'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-31-31_4cands_0.22noise.csv
"[{'candidate_3': '14827'}, {'candidate_2': '11709'}, {'candidate_1': ' 6477'}]","[{'candidate_3': '17235'}, {'candidate_2': '15778'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-32_3cands_0.17333333333333334noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-32_3cands_0.17333333333333334noise.csv
"[{'candidate_2': '19712'}, {'candidate_1': '17943'}, {'candidate_3': ' 8181'}]","[{'candidate_2': '24330'}, {'candidate_1': '21506'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-32_3cands_0.17666666666666667noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-32_3cands_0.17666666666666667noise.csv
"[{'candidate_1': '11469'}, {'candidate_2': '10545'}, {'candidate_3': ' 4119'}]","[{'candidate_1': '14021'}, {'candidate_2': '12112'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-32_3cands_0.19333333333333333noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-32_3cands_0.19333333333333333noise.csv
"[{'candidate_2': ' 9668'}, {'candidate_3': ' 7599'}, {'candidate_1': ' 5639'}]","[{'candidate_2': '12685'}, {'candidate_3': '10221'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-32_3cands_0.26666666666666666noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-32_3cands_0.26666666666666666noise.csv
"[{'candidate_3': '443'}, {'candidate_2': '286'}, {'candidate_1': '241'}]","[{'candidate_3': '588'}, {'candidate_2': '382'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-32_3cands_0.2966666666666667noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-32_3cands_0.2966666666666667noise.csv
"[{'candidate_1': '12673'}, {'candidate_2': ' 6836'}, {'candidate_3': ' 6543'}]","[{'candidate_1': '15634'}, {'candidate_2': '10418'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-32_3cands_0.31666666666666665noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-32_3cands_0.31666666666666665noise.csv
"[{'candidate_1': ' 7299'}, {'candidate_4': ' 6095'}, {'candidate_2': ' 4469'}, {'candidate_3': ' 2965'}]","[{'candidate_1': ' 8539'}, {'candidate_4': ' 7105'}, {'candidate_2': ' 5184'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-32_4cands_0.1525noise.csv,"[{'candidate_1': '10594'}, {'candidate_4': '10234'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-32_4cands_0.1525noise.csv
"[{'candidate_2': '422'}, {'candidate_4': '387'}, {'candidate_5': '328'}, {'candidate_3': '314'}, {'candidate_1': '300'}]","[{'candidate_2': '484'}, {'candidate_4': '454'}, {'candidate_3': '411'}, {'candidate_5': '402'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-32_5cands_0.11599999999999999noise.csv,"[{'candidate_2': '613'}, {'candidate_4': '590'}, {'candidate_3': '548'}, {'candidate_5': '0'}, {'candidate_1': '0'}]","[{'candidate_4': '898'}, {'candidate_2': '853'}, {'candidate_3': '0'}, {'candidate_5': '0'}, {'candidate_1': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-31-32_5cands_0.11599999999999999noise.csv
"[{'candidate_2': ' 5189'}, {'candidate_3': ' 4008'}, {'candidate_1': ' 3728'}]","[{'candidate_2': ' 7768'}, {'candidate_3': ' 5157'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-33_3cands_0.18333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-33_3cands_0.18333333333333335noise.csv
"[{'candidate_2': '10538'}, {'candidate_3': '10388'}, {'candidate_1': ' 6373'}]","[{'candidate_3': '13768'}, {'candidate_2': '13531'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-33_3cands_0.21333333333333335noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-33_3cands_0.21333333333333335noise.csv
"[{'candidate_3': ' 8742'}, {'candidate_1': ' 6613'}, {'candidate_2': ' 5091'}]","[{'candidate_3': '12224'}, {'candidate_1': ' 8222'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-33_3cands_0.22noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-33_3cands_0.22noise.csv
"[{'candidate_3': '11703'}, {'candidate_1': '11085'}, {'candidate_2': ' 7745'}]","[{'candidate_1': '16253'}, {'candidate_3': '14280'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-33_3cands_0.24333333333333332noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-33_3cands_0.24333333333333332noise.csv
"[{'candidate_3': ' 4137'}, {'candidate_1': ' 3989'}, {'candidate_2': ' 2541'}]","[{'candidate_3': ' 5461'}, {'candidate_1': ' 5206'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-33_3cands_0.31666666666666665noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-33_3cands_0.31666666666666665noise.csv
"[{'candidate_2': ' 7414'}, {'candidate_1': ' 6213'}, {'candidate_3': ' 5042'}]","[{'candidate_2': ' 9863'}, {'candidate_1': ' 8806'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-33_3cands_0.3noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-33_3cands_0.3noise.csv
"[{'candidate_1': ' 2631'}, {'candidate_3': ' 2149'}, {'candidate_4': ' 2049'}, {'candidate_2': ' 1592'}]","[{'candidate_1': ' 3363'}, {'candidate_4': ' 2674'}, {'candidate_3': ' 2384'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-33_4cands_0.135noise.csv,"[{'candidate_1': ' 4608'}, {'candidate_4': ' 3813'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-33_4cands_0.135noise.csv
"[{'candidate_1': ' 4625'}, {'candidate_2': ' 3698'}, {'candidate_3': ' 2837'}, {'candidate_4': ' 2252'}]","[{'candidate_1': ' 5138'}, {'candidate_2': ' 4737'}, {'candidate_3': ' 3537'}, {'candidate_4': '0'}]",election_01-22-2021_21-31-33_4cands_0.155noise.csv,"[{'candidate_2': ' 6724'}, {'candidate_1': ' 6688'}, {'candidate_3': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-33_4cands_0.155noise.csv
"[{'candidate_4': '10294'}, {'candidate_1': ' 7762'}, {'candidate_2': ' 7318'}, {'candidate_3': ' 6476'}]","[{'candidate_4': '12730'}, {'candidate_1': ' 9753'}, {'candidate_2': ' 9367'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-33_4cands_0.21noise.csv,"[{'candidate_4': '17458'}, {'candidate_1': '14392'}, {'candidate_2': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-31-33_4cands_0.21noise.csv
"[{'candidate_2': ' 3670'}, {'candidate_3': ' 3377'}, {'candidate_4': ' 3335'}, {'candidate_1': ' 2463'}]","[{'candidate_2': ' 4559'}, {'candidate_3': ' 4261'}, {'candidate_4': ' 4025'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-33_4cands_0.2475noise.csv,"[{'candidate_2': ' 6509'}, {'candidate_3': ' 6336'}, {'candidate_4': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-33_4cands_0.2475noise.csv
"[{'candidate_2': ' 2909'}, {'candidate_3': ' 2837'}, {'candidate_1': '896'}]","[{'candidate_2': ' 3455'}, {'candidate_3': ' 3187'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-34_3cands_0.18333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-34_3cands_0.18333333333333335noise.csv
"[{'candidate_1': '13237'}, {'candidate_2': ' 9333'}, {'candidate_3': ' 5218'}]","[{'candidate_1': '15266'}, {'candidate_2': '12522'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-34_3cands_0.22999999999999998noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-34_3cands_0.22999999999999998noise.csv
"[{'candidate_1': ' 1528'}, {'candidate_3': ' 1292'}, {'candidate_2': ' 1173'}]","[{'candidate_1': ' 2195'}, {'candidate_3': ' 1798'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-34_3cands_0.27999999999999997noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-34_3cands_0.27999999999999997noise.csv
"[{'candidate_1': ' 4812'}, {'candidate_3': ' 3780'}, {'candidate_2': ' 3511'}]","[{'candidate_1': ' 6607'}, {'candidate_3': ' 5496'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-34_3cands_0.2966666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-34_3cands_0.2966666666666667noise.csv
"[{'candidate_2': ' 3803'}, {'candidate_1': ' 3326'}, {'candidate_3': ' 1509'}]","[{'candidate_2': ' 4412'}, {'candidate_1': ' 4226'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-34_3cands_0.30333333333333334noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-34_3cands_0.30333333333333334noise.csv
"[{'candidate_2': '11046'}, {'candidate_3': '10506'}, {'candidate_1': ' 6097'}]","[{'candidate_2': '13930'}, {'candidate_3': '13719'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-34_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-34_3cands_0.33noise.csv
"[{'candidate_1': '10975'}, {'candidate_3': '10879'}, {'candidate_2': '10367'}, {'candidate_4': ' 8009'}]","[{'candidate_1': '14088'}, {'candidate_3': '13194'}, {'candidate_2': '12948'}, {'candidate_4': '0'}]",election_01-22-2021_21-31-34_4cands_0.235noise.csv,"[{'candidate_1': '20974'}, {'candidate_3': '19256'}, {'candidate_2': '0'}, {'candidate_4': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-34_4cands_0.235noise.csv
"[{'candidate_5': ' 9055'}, {'candidate_4': ' 8821'}, {'candidate_1': ' 8211'}, {'candidate_3': ' 8164'}, {'candidate_2': ' 7517'}]","[{'candidate_4': '11014'}, {'candidate_5': '10757'}, {'candidate_1': '10060'}, {'candidate_3': ' 9937'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-34_5cands_0.146noise.csv,"[{'candidate_5': '13982'}, {'candidate_4': '13929'}, {'candidate_1': '13857'}, {'candidate_3': '0'}, {'candidate_2': '0'}]","[{'candidate_5': '21103'}, {'candidate_4': '20665'}, {'candidate_1': '0'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,[<Candidate('candidate_5')>],election_01-22-2021_21-31-34_5cands_0.146noise.csv
"[{'candidate_5': ' 3155'}, {'candidate_3': ' 3050'}, {'candidate_2': ' 2996'}, {'candidate_1': ' 2920'}, {'candidate_4': ' 2721'}]","[{'candidate_3': ' 3814'}, {'candidate_2': ' 3762'}, {'candidate_5': ' 3715'}, {'candidate_1': ' 3551'}, {'candidate_4': '0'}]",election_01-22-2021_21-31-34_5cands_0.16999999999999998noise.csv,"[{'candidate_3': ' 5059'}, {'candidate_2': ' 5029'}, {'candidate_5': ' 4754'}, {'candidate_1': '0'}, {'candidate_4': '0'}]","[{'candidate_3': ' 7428'}, {'candidate_2': ' 7414'}, {'candidate_5': '0'}, {'candidate_1': '0'}, {'candidate_4': '0'}]",,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-34_5cands_0.16999999999999998noise.csv
"[{'candidate_3': '12385'}, {'candidate_1': '12129'}, {'candidate_2': ' 8078'}]","[{'candidate_3': '16759'}, {'candidate_1': '15833'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-35_3cands_0.18333333333333335noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-35_3cands_0.18333333333333335noise.csv
"[{'candidate_2': '19007'}, {'candidate_3': '12200'}, {'candidate_1': '11215'}]","[{'candidate_2': '26099'}, {'candidate_3': '16323'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-35_3cands_0.22333333333333336noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-35_3cands_0.22333333333333336noise.csv
"[{'candidate_1': '13529'}, {'candidate_2': '10486'}, {'candidate_4': ' 9948'}, {'candidate_3': ' 9262'}]","[{'candidate_1': '16838'}, {'candidate_2': '13388'}, {'candidate_4': '12999'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-35_4cands_0.1875noise.csv,"[{'candidate_1': '23308'}, {'candidate_2': '19917'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-35_4cands_0.1875noise.csv
"[{'candidate_5': ' 8469'}, {'candidate_4': ' 7715'}, {'candidate_3': ' 6546'}, {'candidate_1': ' 6498'}, {'candidate_2': ' 6249'}]","[{'candidate_5': ' 9945'}, {'candidate_4': ' 9478'}, {'candidate_1': ' 8105'}, {'candidate_3': ' 7949'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-35_5cands_0.126noise.csv,"[{'candidate_4': '12485'}, {'candidate_5': '12258'}, {'candidate_1': '10734'}, {'candidate_3': '0'}, {'candidate_2': '0'}]","[{'candidate_4': '17853'}, {'candidate_5': '17624'}, {'candidate_1': '0'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,[<Candidate('candidate_4')>],election_01-22-2021_21-31-35_5cands_0.126noise.csv
"[{'candidate_3': '24952'}, {'candidate_1': '17637'}, {'candidate_2': ' 5711'}]",,election_01-22-2021_21-31-36_3cands_0.18666666666666668noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-36_3cands_0.18666666666666668noise.csv
"[{'candidate_3': ' 4978'}, {'candidate_2': ' 4556'}, {'candidate_1': ' 4441'}]","[{'candidate_3': ' 7196'}, {'candidate_2': ' 6779'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-36_3cands_0.22666666666666668noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-36_3cands_0.22666666666666668noise.csv
"[{'candidate_1': '13235'}, {'candidate_2': '12038'}, {'candidate_3': '11473'}]","[{'candidate_1': '18884'}, {'candidate_2': '17862'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-36_3cands_0.25666666666666665noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-36_3cands_0.25666666666666665noise.csv
"[{'candidate_1': '15513'}, {'candidate_3': '14440'}, {'candidate_2': '10481'}]","[{'candidate_3': '20263'}, {'candidate_1': '20171'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-36_3cands_0.33noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-36_3cands_0.33noise.csv
"[{'candidate_2': ' 9753'}, {'candidate_4': ' 9063'}, {'candidate_1': ' 8380'}, {'candidate_3': ' 6102'}]","[{'candidate_1': '11274'}, {'candidate_2': '11175'}, {'candidate_4': '10849'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-36_4cands_0.145noise.csv,"[{'candidate_1': '18239'}, {'candidate_2': '15059'}, {'candidate_4': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-36_4cands_0.145noise.csv
"[{'candidate_4': ' 1144'}, {'candidate_1': ' 1139'}, {'candidate_3': '964'}, {'candidate_2': '911'}]","[{'candidate_4': ' 1466'}, {'candidate_1': ' 1451'}, {'candidate_3': ' 1241'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-36_4cands_0.1575noise.csv,"[{'candidate_4': ' 2096'}, {'candidate_1': ' 2062'}, {'candidate_3': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_4')>],election_01-22-2021_21-31-36_4cands_0.1575noise.csv
"[{'candidate_2': '11038'}, {'candidate_4': ' 9647'}, {'candidate_1': ' 9384'}, {'candidate_3': ' 8257'}]","[{'candidate_2': '14202'}, {'candidate_4': '12480'}, {'candidate_1': '11644'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-36_4cands_0.1825noise.csv,"[{'candidate_2': '19396'}, {'candidate_4': '18930'}, {'candidate_1': '0'}, {'candidate_3': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-36_4cands_0.1825noise.csv
"[{'candidate_3': ' 8546'}, {'candidate_4': ' 8046'}, {'candidate_1': ' 6436'}, {'candidate_2': ' 5041'}]","[{'candidate_3': '10112'}, {'candidate_4': ' 9840'}, {'candidate_1': ' 8117'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-36_4cands_0.2275noise.csv,"[{'candidate_3': '14684'}, {'candidate_4': '13385'}, {'candidate_1': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-36_4cands_0.2275noise.csv
"[{'candidate_1': ' 9144'}, {'candidate_2': ' 8087'}, {'candidate_3': ' 7488'}]","[{'candidate_1': '13211'}, {'candidate_2': '11508'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-37_3cands_0.19999999999999998noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-37_3cands_0.19999999999999998noise.csv
"[{'candidate_2': '12287'}, {'candidate_3': ' 9854'}, {'candidate_1': ' 4040'}]","[{'candidate_2': '14234'}, {'candidate_3': '11947'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-37_3cands_0.20666666666666667noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-37_3cands_0.20666666666666667noise.csv
"[{'candidate_1': '17238'}, {'candidate_3': '16259'}, {'candidate_2': '14228'}]","[{'candidate_3': '24746'}, {'candidate_1': '22979'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-37_3cands_0.26333333333333336noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-37_3cands_0.26333333333333336noise.csv
"[{'candidate_3': '17274'}, {'candidate_2': '12712'}, {'candidate_1': ' 9071'}]","[{'candidate_3': '20465'}, {'candidate_2': '18592'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-37_3cands_0.26noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-37_3cands_0.26noise.csv
"[{'candidate_1': ' 7967'}, {'candidate_3': ' 5980'}, {'candidate_2': ' 5649'}]","[{'candidate_1': '11357'}, {'candidate_3': ' 8239'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-37_3cands_0.27noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-37_3cands_0.27noise.csv
"[{'candidate_4': ' 7822'}, {'candidate_2': ' 7605'}, {'candidate_3': ' 7154'}, {'candidate_1': ' 6726'}]","[{'candidate_4': ' 9945'}, {'candidate_3': ' 9699'}, {'candidate_2': ' 9663'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-37_4cands_0.135noise.csv,"[{'candidate_3': '15234'}, {'candidate_4': '14073'}, {'candidate_2': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-37_4cands_0.135noise.csv
"[{'candidate_4': ' 7273'}, {'candidate_3': ' 7088'}, {'candidate_2': ' 6660'}, {'candidate_1': ' 4936'}]","[{'candidate_2': ' 8871'}, {'candidate_4': ' 8867'}, {'candidate_3': ' 8219'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-37_4cands_0.165noise.csv,"[{'candidate_2': '13174'}, {'candidate_4': '12783'}, {'candidate_3': '0'}, {'candidate_1': '0'}]",,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-37_4cands_0.165noise.csv
"[{'candidate_3': '20657'}, {'candidate_2': '20066'}, {'candidate_1': ' 7021'}]","[{'candidate_2': '24535'}, {'candidate_3': '23209'}, {'candidate_1': '0'}]",election_01-22-2021_21-31-38_3cands_0.18333333333333335noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-38_3cands_0.18333333333333335noise.csv
"[{'candidate_1': ' 3501'}, {'candidate_2': ' 2967'}, {'candidate_3': ' 1383'}]","[{'candidate_1': ' 4172'}, {'candidate_2': ' 3679'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-38_3cands_0.19999999999999998noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-38_3cands_0.19999999999999998noise.csv
"[{'candidate_1': '13139'}, {'candidate_2': ' 5663'}, {'candidate_3': ' 4283'}]",,election_01-22-2021_21-31-38_3cands_0.22666666666666668noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-38_3cands_0.22666666666666668noise.csv
"[{'candidate_2': ' 8111'}, {'candidate_3': ' 4702'}, {'candidate_1': ' 3399'}]",,election_01-22-2021_21-31-38_3cands_0.2333333333333333noise.csv,,,,,,[<Candidate('candidate_2')>],election_01-22-2021_21-31-38_3cands_0.2333333333333333noise.csv
"[{'candidate_1': '20134'}, {'candidate_2': '14244'}, {'candidate_3': ' 9265'}]","[{'candidate_1': '24684'}, {'candidate_2': '18959'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-38_3cands_0.2866666666666667noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-38_3cands_0.2866666666666667noise.csv
"[{'candidate_3': '13813'}, {'candidate_1': '12754'}, {'candidate_2': '12270'}]","[{'candidate_3': '19488'}, {'candidate_1': '19349'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-38_3cands_0.3133333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-38_3cands_0.3133333333333333noise.csv
"[{'candidate_1': '11636'}, {'candidate_2': ' 8571'}, {'candidate_3': ' 7475'}]","[{'candidate_1': '14536'}, {'candidate_2': '13146'}, {'candidate_3': '0'}]",election_01-22-2021_21-31-38_3cands_0.3noise.csv,,,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-38_3cands_0.3noise.csv
"[{'candidate_3': ' 6179'}, {'candidate_4': ' 5981'}, {'candidate_1': ' 5916'}, {'candidate_2': ' 5496'}]","[{'candidate_3': ' 8123'}, {'candidate_1': ' 7941'}, {'candidate_4': ' 7508'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-38_4cands_0.175noise.csv,"[{'candidate_1': '11992'}, {'candidate_3': '11580'}, {'candidate_4': '0'}, {'candidate_2': '0'}]",,,,,[<Candidate('candidate_1')>],election_01-22-2021_21-31-38_4cands_0.175noise.csv
"[{'candidate_1': ' 1520'}, {'candidate_3': ' 1282'}, {'candidate_2': ' 1065'}]","[{'candidate_3': ' 2051'}, {'candidate_1': ' 1816'}, {'candidate_2': '0'}]",election_01-22-2021_21-31-39_3cands_0.29333333333333333noise.csv,,,,,,[<Candidate('candidate_3')>],election_01-22-2021_21-31-39_3cands_0.29333333333333333noise.csv
