ballot_id,rank,choice
259931,2,Joseph M. Maestas
259931,3,Peter N. Ives
259931,4,Kate I. Noble
259931,5,Alan Webber
259931,6,$UNDERVOTE
924188,1,Alan Webber
924188,2,Joseph M. Maestas
924188,3,Kate I. Noble
924188,4,Peter N. Ives
924188,5,Ronald S. Trujillo
924188,6,$UNDERVOTE
775639,1,Ronald S. Trujillo
775639,2,Kate I. Noble
775639,3,Joseph M. Maestas
775639,4,Alan Webber
775639,5,Peter N. Ives
775639,6,$UNDERVOTE
226799,1,Alan Webber
226799,2,Joseph M. Maestas
226799,3,Peter N. Ives
226799,4,Kate I. Noble
226799,5,Ronald S. Trujillo
226799,6,$UNDERVOTE
498239,1,Kate I. Noble
498239,2,Peter N. Ives
498239,3,Joseph M. Maestas
498239,4,Alan Webber
498239,5,Ronald S. Trujillo
498239,6,$UNDERVOTE
66350,1,Alan Webber
66350,2,Kate I. Noble
66350,3,Peter N. Ives
66350,4,Joseph M. Maestas
66350,5,Ronald S. Trujillo
66350,6,$UNDERVOTE
289007,1,Ronald S. Trujillo
289007,2,Peter N. Ives
289007,3,Joseph M. Maestas
289007,4,Kate I. Noble
289007,5,Alan Webber
289007,6,$UNDERVOTE
374203,1,Alan Webber
374203,2,Joseph M. Maestas
374203,3,Peter N. Ives
374203,4,Kate I. Noble
374203,5,Ronald S. Trujillo
374203,6,$UNDERVOTE
286160,1,Ronald S. Trujillo
286160,2,Alan Webber
286160,3,Kate I. Noble
286160,4,Peter N. Ives
286160,5,Joseph M. Maestas
286160,6,$UNDERVOTE
523658,1,Ronald S. Trujillo
523658,2,$UNDERVOTE
523658,3,$UNDERVOTE
523658,4,$UNDERVOTE
523658,5,$UNDERVOTE
523658,6,$UNDERVOTE
657322,1,Kate I. Noble
657322,2,Joseph M. Maestas
657322,3,Alan Webber
657322,4,Ronald S. Trujillo
657322,5,Peter N. Ives
657322,6,$UNDERVOTE
97815,1,Ronald S. Trujillo
97815,2,Peter N. Ives
97815,3,Alan Webber
97815,4,Joseph M. Maestas
97815,5,Kate I. Noble
97815,6,$UNDERVOTE
731453,1,Kate I. Noble
731453,2,Joseph M. Maestas
731453,3,Ronald S. Trujillo
731453,4,$UNDERVOTE
731453,5,$UNDERVOTE
731453,6,$UNDERVOTE
87610,1,Alan Webber
87610,2,Kate I. Noble
87610,3,Peter N. Ives
87610,4,Joseph M. Maestas
87610,5,Ronald S. Trujillo
87610,6,$UNDERVOTE
179217,1,Alan Webber
179217,2,Ronald S. Trujillo
179217,3,$UNDERVOTE
179217,4,$UNDERVOTE
179217,5,$UNDERVOTE
179217,6,$UNDERVOTE
516076,1,Ronald S. Trujillo
516076,2,Joseph M. Maestas
516076,3,Kate I. Noble
516076,4,Peter N. Ives
516076,5,Alan Webber
516076,6,$UNDERVOTE
767854,1,Alan Webber
767854,2,Ronald S. Trujillo
767854,3,Peter N. Ives
767854,4,Joseph M. Maestas
767854,5,Kate I. Noble
767854,6,$UNDERVOTE
107738,1,Alan Webber
107738,2,Joseph M. Maestas
107738,3,Kate I. Noble
107738,4,Peter N. Ives
107738,5,$UNDERVOTE
107738,6,$UNDERVOTE
605369,1,Joseph M. Maestas
605369,2,Kate I. Noble
605369,3,Alan Webber
605369,4,Ronald S. Trujillo
605369,5,Peter N. Ives
605369,6,$UNDERVOTE
622613,1,Joseph M. Maestas
622613,2,Alan Webber
622613,3,Kate I. Noble
622613,4,Peter N. Ives
622613,5,Ronald S. Trujillo
622613,6,$UNDERVOTE
553576,1,Alan Webber
553576,2,Peter N. Ives
553576,3,$UNDERVOTE
553576,4,$UNDERVOTE
553576,5,$UNDERVOTE
553576,6,$UNDERVOTE
69600,1,Alan Webber
69600,2,Kate I. Noble
69600,3,Joseph M. Maestas
69600,4,Peter N. Ives
69600,5,Ronald S. Trujillo
69600,6,$UNDERVOTE
611808,1,Kate I. Noble
611808,2,Alan Webber
611808,3,Peter N. Ives
611808,4,Joseph M. Maestas
611808,5,Ronald S. Trujillo
611808,6,$UNDERVOTE
561167,1,Alan Webber
561167,2,Kate I. Noble
561167,3,Joseph M. Maestas
561167,4,Peter N. Ives
561167,5,Ronald S. Trujillo
561167,6,$UNDERVOTE
246620,1,Ronald S. Trujillo
246620,2,Kate I. Noble
246620,3,Joseph M. Maestas
246620,4,Peter N. Ives
246620,5,Alan Webber
246620,6,$UNDERVOTE
756430,1,Ronald S. Trujillo
756430,2,Joseph M. Maestas
756430,3,Peter N. Ives
756430,4,Kate I. Noble
756430,5,Alan Webber
756430,6,$UNDERVOTE
861520,1,Ronald S. Trujillo
861520,2,Peter N. Ives
861520,3,Joseph M. Maestas
861520,4,Alan Webber
861520,5,Kate I. Noble
861520,6,$UNDERVOTE
221238,1,Alan Webber
221238,2,Kate I. Noble
221238,3,Joseph M. Maestas
221238,4,Peter N. Ives
221238,5,Ronald S. Trujillo
221238,6,$UNDERVOTE
321070,1,Ronald S. Trujillo
321070,2,Joseph M. Maestas
321070,3,Kate I. Noble
321070,4,Alan Webber
321070,5,Peter N. Ives
321070,6,$UNDERVOTE
573026,1,Ronald S. Trujillo
573026,2,Joseph M. Maestas
573026,3,Peter N. Ives
573026,4,Kate I. Noble
573026,5,Alan Webber
573026,6,$UNDERVOTE
150807,1,Joseph M. Maestas
150807,2,Ronald S. Trujillo
150807,3,Peter N. Ives
150807,4,Kate I. Noble
150807,5,Alan Webber
150807,6,$UNDERVOTE
66047,1,Kate I. Noble
66047,2,Joseph M. Maestas
66047,3,Alan Webber
66047,4,Peter N. Ives
66047,5,Ronald S. Trujillo
66047,6,$UNDERVOTE
282079,1,Ronald S. Trujillo
282079,2,Joseph M. Maestas
282079,3,Kate I. Noble
282079,4,Peter N. Ives
282079,5,Alan Webber
282079,6,$UNDERVOTE
326978,1,Alan Webber
326978,2,Joseph M. Maestas
326978,3,Kate I. Noble
326978,4,Peter N. Ives
326978,5,$UNDERVOTE
326978,6,$UNDERVOTE
963686,1,Ronald S. Trujillo
963686,2,Joseph M. Maestas
963686,3,$UNDERVOTE
963686,4,$UNDERVOTE
963686,5,$UNDERVOTE
963686,6,$UNDERVOTE
609817,1,Ronald S. Trujillo
609817,2,$UNDERVOTE
609817,3,$UNDERVOTE
609817,4,$UNDERVOTE
609817,5,$UNDERVOTE
609817,6,$UNDERVOTE
357507,1,Ronald S. Trujillo
357507,2,Joseph M. Maestas
357507,3,Alan Webber
357507,4,Kate I. Noble
357507,5,Peter N. Ives
357507,6,$UNDERVOTE
497578,1,Alan Webber
497578,2,Joseph M. Maestas
497578,3,Peter N. Ives
497578,4,Kate I. Noble
497578,5,Ronald S. Trujillo
497578,6,$UNDERVOTE
739106,1,Ronald S. Trujillo
739106,2,Peter N. Ives
739106,3,Joseph M. Maestas
739106,4,Kate I. Noble
739106,5,Alan Webber
739106,6,$UNDERVOTE
281213,1,Ronald S. Trujillo
281213,2,Kate I. Noble
281213,3,$UNDERVOTE
281213,4,$UNDERVOTE
281213,5,$UNDERVOTE
281213,6,$UNDERVOTE
510310,1,Ronald S. Trujillo
510310,2,Joseph M. Maestas
510310,3,Kate I. Noble
510310,4,Peter N. Ives
510310,5,Alan Webber
510310,6,$UNDERVOTE
352309,1,Alan Webber
352309,2,Peter N. Ives
352309,3,Kate I. Noble
352309,4,Joseph M. Maestas
352309,5,Ronald S. Trujillo
352309,6,$UNDERVOTE
555701,1,Joseph M. Maestas
555701,2,Kate I. Noble
555701,3,Ronald S. Trujillo
555701,4,Alan Webber
555701,5,Peter N. Ives
555701,6,$UNDERVOTE
943420,1,Alan Webber
943420,2,Kate I. Noble
943420,3,Peter N. Ives
943420,4,Ronald S. Trujillo
943420,5,Joseph M. Maestas
943420,6,$UNDERVOTE
617094,1,Joseph M. Maestas
617094,2,Kate I. Noble
617094,3,Alan Webber
617094,4,Peter N. Ives
617094,5,Ronald S. Trujillo
617094,6,$UNDERVOTE
513484,1,Alan Webber
513484,2,Peter N. Ives
513484,3,Ronald S. Trujillo
513484,4,Joseph M. Maestas
513484,5,Kate I. Noble
513484,6,$UNDERVOTE
785261,1,Alan Webber
785261,2,$UNDERVOTE
785261,3,$UNDERVOTE
785261,4,$UNDERVOTE
785261,5,$UNDERVOTE
785261,6,$UNDERVOTE
634051,1,Peter N. Ives
634051,2,Ronald S. Trujillo
634051,3,Kate I. Noble
634051,4,$UNDERVOTE
634051,5,$UNDERVOTE
634051,6,$UNDERVOTE
989946,1,Alan Webber
989946,2,Kate I. Noble
989946,3,Peter N. Ives
989946,4,Joseph M. Maestas
989946,5,Ronald S. Trujillo
989946,6,$UNDERVOTE
565106,1,Ronald S. Trujillo
565106,2,$UNDERVOTE
565106,3,$UNDERVOTE
565106,4,$UNDERVOTE
565106,5,$UNDERVOTE
565106,6,$UNDERVOTE
94956,1,Ronald S. Trujillo
94956,2,Joseph M. Maestas
94956,3,Kate I. Noble
94956,4,Peter N. Ives
94956,5,Alan Webber
94956,6,$UNDERVOTE
405545,1,Kate I. Noble
405545,2,Alan Webber
405545,3,Joseph M. Maestas
405545,4,$UNDERVOTE
405545,5,$UNDERVOTE
405545,6,$UNDERVOTE
759528,1,Ronald S. Trujillo
759528,2,Joseph M. Maestas
759528,3,Kate I. Noble
759528,4,$OVERVOTE
759528,5,$UNDERVOTE
759528,6,$UNDERVOTE
653044,1,Kate I. Noble
653044,2,Joseph M. Maestas
653044,3,Peter N. Ives
653044,4,Alan Webber
653044,5,Ronald S. Trujillo
653044,6,$UNDERVOTE
717028,1,Alan Webber
717028,2,Ronald S. Trujillo
717028,3,Peter N. Ives
717028,4,Joseph M. Maestas
717028,5,Kate I. Noble
717028,6,$UNDERVOTE
847131,1,Kate I. Noble
847131,2,Joseph M. Maestas
847131,3,Peter N. Ives
847131,4,Alan Webber
847131,5,$UNDERVOTE
847131,6,$UNDERVOTE
421179,1,Ronald S. Trujillo
421179,2,Peter N. Ives
421179,3,$UNDERVOTE
421179,4,$UNDERVOTE
421179,5,$UNDERVOTE
421179,6,$UNDERVOTE
639372,1,Alan Webber
639372,2,Kate I. Noble
639372,3,Peter N. Ives
639372,4,Ronald S. Trujillo
639372,5,$UNDERVOTE
639372,6,$UNDERVOTE
875378,1,Alan Webber
875378,2,Kate I. Noble
875378,3,Peter N. Ives
875378,4,$UNDERVOTE
875378,5,$UNDERVOTE
875378,6,$UNDERVOTE
288209,1,Alan Webber
288209,2,Kate I. Noble
288209,3,Peter N. Ives
288209,4,Joseph M. Maestas
288209,5,Ronald S. Trujillo
288209,6,$UNDERVOTE
640431,1,Kate I. Noble
640431,2,Joseph M. Maestas
640431,3,Ronald S. Trujillo
640431,4,$UNDERVOTE
640431,5,$UNDERVOTE
640431,6,$UNDERVOTE
698269,1,Alan Webber
698269,2,Kate I. Noble
698269,3,Peter N. Ives
698269,4,Joseph M. Maestas
698269,5,Ronald S. Trujillo
698269,6,$UNDERVOTE
466033,1,Alan Webber
466033,2,Peter N. Ives
466033,3,Joseph M. Maestas
466033,4,Ronald S. Trujillo
466033,5,$UNDERVOTE
466033,6,$UNDERVOTE
725434,1,Joseph M. Maestas
725434,2,Alan Webber
725434,3,Kate I. Noble
725434,4,Ronald S. Trujillo
725434,5,Peter N. Ives
725434,6,$UNDERVOTE
672051,1,Alan Webber
672051,2,Kate I. Noble
672051,3,$UNDERVOTE
672051,4,$UNDERVOTE
672051,5,$UNDERVOTE
672051,6,$UNDERVOTE
861374,1,Kate I. Noble
861374,2,Alan Webber
861374,3,Peter N. Ives
861374,4,Joseph M. Maestas
861374,5,Ronald S. Trujillo
861374,6,$UNDERVOTE
592135,1,Ronald S. Trujillo
592135,2,Joseph M. Maestas
592135,3,Kate I. Noble
592135,4,Peter N. Ives
592135,5,Alan Webber
592135,6,$UNDERVOTE
932474,1,Alan Webber
932474,2,Ronald S. Trujillo
932474,3,Joseph M. Maestas
932474,4,Peter N. Ives
932474,5,Kate I. Noble
932474,6,$UNDERVOTE
27723,1,Kate I. Noble
27723,2,Alan Webber
27723,3,Joseph M. Maestas
27723,4,Peter N. Ives
27723,5,Ronald S. Trujillo
27723,6,$UNDERVOTE
380999,1,Alan Webber
380999,2,Kate I. Noble
380999,3,Ronald S. Trujillo
380999,4,Joseph M. Maestas
380999,5,Peter N. Ives
380999,6,$UNDERVOTE
968169,1,Alan Webber
968169,2,$UNDERVOTE
968169,3,$UNDERVOTE
968169,4,$UNDERVOTE
968169,5,$UNDERVOTE
968169,6,$UNDERVOTE
927675,1,Peter N. Ives
927675,2,Kate I. Noble
927675,3,Alan Webber
927675,4,Joseph M. Maestas
927675,5,Ronald S. Trujillo
927675,6,$UNDERVOTE
888432,1,Alan Webber
888432,2,Kate I. Noble
888432,3,$UNDERVOTE
888432,4,$UNDERVOTE
888432,5,$UNDERVOTE
888432,6,$UNDERVOTE
519356,1,Alan Webber
519356,2,Kate I. Noble
519356,3,Ronald S. Trujillo
519356,4,Joseph M. Maestas
519356,5,Peter N. Ives
519356,6,$UNDERVOTE
749302,1,Alan Webber
749302,2,Kate I. Noble
749302,3,Joseph M. Maestas
749302,4,Ronald S. Trujillo
749302,5,Peter N. Ives
749302,6,$UNDERVOTE
699067,1,Ronald S. Trujillo
699067,2,Joseph M. Maestas
699067,3,Peter N. Ives
699067,4,Kate I. Noble
699067,5,Alan Webber
699067,6,$UNDERVOTE
438198,1,Alan Webber
438198,2,Ronald S. Trujillo
438198,3,Kate I. Noble
438198,4,Peter N. Ives
438198,5,Joseph M. Maestas
438198,6,$UNDERVOTE
182288,1,Kate I. Noble
182288,2,Alan Webber
182288,3,Joseph M. Maestas
182288,4,Peter N. Ives
182288,5,Ronald S. Trujillo
182288,6,$UNDERVOTE
630872,1,Kate I. Noble
630872,2,Joseph M. Maestas
630872,3,Ronald S. Trujillo
630872,4,Alan Webber
630872,5,Peter N. Ives
630872,6,$UNDERVOTE
493436,1,Kate I. Noble
493436,2,Alan Webber
493436,3,Joseph M. Maestas
493436,4,Peter N. Ives
493436,5,Ronald S. Trujillo
493436,6,$UNDERVOTE
495969,1,Alan Webber
495969,2,Joseph M. Maestas
495969,3,Peter N. Ives
495969,4,$UNDERVOTE
495969,5,$UNDERVOTE
495969,6,$UNDERVOTE
396768,1,Alan Webber
396768,2,Kate I. Noble
396768,3,Peter N. Ives
396768,4,Joseph M. Maestas
396768,5,Ronald S. Trujillo
396768,6,$UNDERVOTE
276191,1,Ronald S. Trujillo
276191,2,Kate I. Noble
276191,3,Joseph M. Maestas
276191,4,Peter N. Ives
276191,5,Alan Webber
276191,6,$UNDERVOTE
193863,1,Alan Webber
193863,2,Joseph M. Maestas
193863,3,Kate I. Noble
193863,4,Peter N. Ives
193863,5,Ronald S. Trujillo
193863,6,$UNDERVOTE
331869,1,Alan Webber
331869,2,Kate I. Noble
331869,3,Ronald S. Trujillo
331869,4,$UNDERVOTE
331869,5,$UNDERVOTE
331869,6,$UNDERVOTE
534761,1,Kate I. Noble
534761,2,Alan Webber
534761,3,$UNDERVOTE
534761,4,$UNDERVOTE
534761,5,$UNDERVOTE
534761,6,$UNDERVOTE
891319,1,Ronald S. Trujillo
891319,2,Joseph M. Maestas
891319,3,$UNDERVOTE
891319,4,$UNDERVOTE
891319,5,$UNDERVOTE
891319,6,$UNDERVOTE
173136,1,Alan Webber
173136,2,Ronald S. Trujillo
173136,3,Peter N. Ives
173136,4,Kate I. Noble
173136,5,Joseph M. Maestas
173136,6,$UNDERVOTE
893250,1,Joseph M. Maestas
893250,2,Ronald S. Trujillo
893250,3,Peter N. Ives
893250,4,Alan Webber
893250,5,Kate I. Noble
893250,6,$UNDERVOTE
180255,1,Alan Webber
180255,2,Peter N. Ives
180255,3,$UNDERVOTE
180255,4,$UNDERVOTE
180255,5,$UNDERVOTE
180255,6,$UNDERVOTE
24038,1,Alan Webber
24038,2,Joseph M. Maestas
24038,3,Ronald S. Trujillo
24038,4,$UNDERVOTE
24038,5,$UNDERVOTE
24038,6,$UNDERVOTE
301735,1,Ronald S. Trujillo
301735,2,Alan Webber
301735,3,Joseph M. Maestas
301735,4,Peter N. Ives
301735,5,Kate I. Noble
301735,6,$UNDERVOTE
600400,1,Kate I. Noble
600400,2,$UNDERVOTE
600400,3,$UNDERVOTE
600400,4,$UNDERVOTE
600400,5,$UNDERVOTE
600400,6,$UNDERVOTE
67597,1,Joseph M. Maestas
67597,2,Alan Webber
67597,3,Kate I. Noble
67597,4,Peter N. Ives
67597,5,Ronald S. Trujillo
67597,6,$UNDERVOTE
12182,1,Ronald S. Trujillo
12182,2,$UNDERVOTE
12182,3,$UNDERVOTE
12182,4,$UNDERVOTE
12182,5,$UNDERVOTE
12182,6,$UNDERVOTE
309141,1,Kate I. Noble
309141,2,Joseph M. Maestas
309141,3,Ronald S. Trujillo
309141,4,Alan Webber
309141,5,Peter N. Ives
309141,6,$UNDERVOTE
52475,1,Kate I. Noble
52475,2,Alan Webber
52475,3,Joseph M. Maestas
52475,4,Ronald S. Trujillo
52475,5,Peter N. Ives
52475,6,$UNDERVOTE
92967,1,Kate I. Noble
92967,2,Alan Webber
92967,3,Ronald S. Trujillo
92967,4,Peter N. Ives
92967,5,Joseph M. Maestas
92967,6,$UNDERVOTE
303468,1,Ronald S. Trujillo
303468,2,Alan Webber
303468,3,Joseph M. Maestas
303468,4,Peter N. Ives
303468,5,Kate I. Noble
303468,6,$UNDERVOTE
571019,1,Alan Webber
571019,2,Joseph M. Maestas
571019,3,Kate I. Noble
571019,4,Ronald S. Trujillo
571019,5,$UNDERVOTE
571019,6,$UNDERVOTE
549949,1,Alan Webber
549949,2,Kate I. Noble
549949,3,Joseph M. Maestas
549949,4,Ronald S. Trujillo
549949,5,Peter N. Ives
549949,6,$UNDERVOTE
609386,1,Alan Webber
609386,2,Kate I. Noble
609386,3,$UNDERVOTE
609386,4,$UNDERVOTE
609386,5,$UNDERVOTE
609386,6,$UNDERVOTE
409827,1,Peter N. Ives
409827,2,Ronald S. Trujillo
409827,3,Joseph M. Maestas
409827,4,Kate I. Noble
409827,5,Alan Webber
409827,6,$UNDERVOTE
157146,1,Alan Webber
157146,2,Kate I. Noble
157146,3,Peter N. Ives
157146,4,Joseph M. Maestas
157146,5,Ronald S. Trujillo
157146,6,$UNDERVOTE
905737,1,Alan Webber
905737,2,Kate I. Noble
905737,3,Peter N. Ives
905737,4,Ronald S. Trujillo
905737,5,Joseph M. Maestas
905737,6,$UNDERVOTE
978880,1,Ronald S. Trujillo
978880,2,$UNDERVOTE
978880,3,$UNDERVOTE
978880,4,$UNDERVOTE
978880,5,$UNDERVOTE
978880,6,$UNDERVOTE
982913,1,Alan Webber
982913,2,Kate I. Noble
982913,3,Ronald S. Trujillo
982913,4,Joseph M. Maestas
982913,5,Peter N. Ives
982913,6,$UNDERVOTE
901071,1,Alan Webber
901071,2,Joseph M. Maestas
901071,3,Kate I. Noble
901071,4,$UNDERVOTE
901071,5,$UNDERVOTE
901071,6,$UNDERVOTE
663441,1,Kate I. Noble
663441,2,Ronald S. Trujillo
663441,3,Joseph M. Maestas
663441,4,Peter N. Ives
663441,5,Alan Webber
663441,6,$UNDERVOTE
354859,1,Kate I. Noble
354859,2,Alan Webber
354859,3,Peter N. Ives
354859,4,Ronald S. Trujillo
354859,5,$UNDERVOTE
354859,6,$UNDERVOTE
927232,1,Ronald S. Trujillo
927232,2,Joseph M. Maestas
927232,3,Peter N. Ives
927232,4,Alan Webber
927232,5,Kate I. Noble
927232,6,$UNDERVOTE
125590,1,Kate I. Noble
125590,2,Alan Webber
125590,3,Peter N. Ives
125590,4,Joseph M. Maestas
125590,5,Ronald S. Trujillo
125590,6,$UNDERVOTE
389499,1,Kate I. Noble
389499,2,Ronald S. Trujillo
389499,3,Joseph M. Maestas
389499,4,$UNDERVOTE
389499,5,$UNDERVOTE
389499,6,$UNDERVOTE
433242,1,Ronald S. Trujillo
433242,2,Joseph M. Maestas
433242,3,$UNDERVOTE
433242,4,$UNDERVOTE
433242,5,$UNDERVOTE
433242,6,$UNDERVOTE
732639,1,Alan Webber
732639,2,Kate I. Noble
732639,3,$UNDERVOTE
732639,4,$UNDERVOTE
732639,5,$UNDERVOTE
732639,6,$UNDERVOTE
859062,1,Alan Webber
859062,2,Kate I. Noble
859062,3,Peter N. Ives
859062,4,Joseph M. Maestas
859062,5,Ronald S. Trujillo
859062,6,$UNDERVOTE
22677,1,Joseph M. Maestas
22677,2,Ronald S. Trujillo
22677,3,Kate I. Noble
22677,4,$OVERVOTE
22677,5,$UNDERVOTE
22677,6,$UNDERVOTE
685870,1,Kate I. Noble
685870,2,Joseph M. Maestas
685870,3,Ronald S. Trujillo
685870,4,Peter N. Ives
685870,5,Alan Webber
685870,6,$UNDERVOTE
252164,1,Ronald S. Trujillo
252164,2,Alan Webber
252164,3,Joseph M. Maestas
252164,4,Peter N. Ives
252164,5,Kate I. Noble
252164,6,$UNDERVOTE
489589,1,Kate I. Noble
489589,2,Peter N. Ives
489589,3,Alan Webber
489589,4,Joseph M. Maestas
489589,5,Ronald S. Trujillo
489589,6,$UNDERVOTE
926155,1,Kate I. Noble
926155,2,Joseph M. Maestas
926155,3,Alan Webber
926155,4,Peter N. Ives
926155,5,Ronald S. Trujillo
926155,6,$UNDERVOTE
700599,1,Kate I. Noble
700599,2,Alan Webber
700599,3,$UNDERVOTE
700599,4,$UNDERVOTE
700599,5,$UNDERVOTE
700599,6,$UNDERVOTE
708722,1,Alan Webber
708722,2,Peter N. Ives
708722,3,Kate I. Noble
708722,4,Joseph M. Maestas
708722,5,Ronald S. Trujillo
708722,6,$UNDERVOTE
851966,1,Alan Webber
851966,2,Kate I. Noble
851966,3,Peter N. Ives
851966,4,Joseph M. Maestas
851966,5,$OVERVOTE
851966,6,$UNDERVOTE
43360,1,Joseph M. Maestas
43360,2,Peter N. Ives
43360,3,Alan Webber
43360,4,Kate I. Noble
43360,5,Ronald S. Trujillo
43360,6,$UNDERVOTE
535833,1,Peter N. Ives
535833,2,Ronald S. Trujillo
535833,3,Kate I. Noble
535833,4,Joseph M. Maestas
535833,5,Alan Webber
535833,6,$UNDERVOTE
15475,1,Kate I. Noble
15475,2,Alan Webber
15475,3,Joseph M. Maestas
15475,4,Peter N. Ives
15475,5,Ronald S. Trujillo
15475,6,$UNDERVOTE
700033,1,Ronald S. Trujillo
700033,2,Kate I. Noble
700033,3,Alan Webber
700033,4,Joseph M. Maestas
700033,5,Peter N. Ives
700033,6,$UNDERVOTE
446373,1,Kate I. Noble
446373,2,Joseph M. Maestas
446373,3,Alan Webber
446373,4,Peter N. Ives
446373,5,Ronald S. Trujillo
446373,6,$UNDERVOTE
412261,1,Ronald S. Trujillo
412261,2,Alan Webber
412261,3,Joseph M. Maestas
412261,4,Peter N. Ives
412261,5,Kate I. Noble
412261,6,$UNDERVOTE
862992,1,Alan Webber
862992,2,Kate I. Noble
862992,3,Peter N. Ives
862992,4,$UNDERVOTE
862992,5,$UNDERVOTE
862992,6,$UNDERVOTE
102830,1,Alan Webber
102830,2,Kate I. Noble
102830,3,$UNDERVOTE
102830,4,$UNDERVOTE
102830,5,$UNDERVOTE
102830,6,$UNDERVOTE
265219,1,Alan Webber
265219,2,Ronald S. Trujillo
265219,3,Peter N. Ives
265219,4,Joseph M. Maestas
265219,5,Kate I. Noble
265219,6,$UNDERVOTE
648952,1,Ronald S. Trujillo
648952,2,Alan Webber
648952,3,Peter N. Ives
648952,4,Kate I. Noble
648952,5,Joseph M. Maestas
648952,6,$UNDERVOTE
645586,1,Alan Webber
645586,2,Joseph M. Maestas
645586,3,Peter N. Ives
645586,4,Kate I. Noble
645586,5,Ronald S. Trujillo
645586,6,$UNDERVOTE
218782,1,Alan Webber
218782,2,Ronald S. Trujillo
218782,3,$UNDERVOTE
218782,4,$UNDERVOTE
218782,5,$UNDERVOTE
218782,6,$UNDERVOTE
128840,1,Ronald S. Trujillo
128840,2,Peter N. Ives
128840,3,Alan Webber
128840,4,Kate I. Noble
128840,5,$UNDERVOTE
128840,6,$UNDERVOTE
271244,1,Ronald S. Trujillo
271244,2,$UNDERVOTE
271244,3,$UNDERVOTE
271244,4,$UNDERVOTE
271244,5,$UNDERVOTE
271244,6,$UNDERVOTE
72725,1,Ronald S. Trujillo
72725,2,Kate I. Noble
72725,3,$UNDERVOTE
72725,4,$UNDERVOTE
72725,5,$UNDERVOTE
72725,6,$UNDERVOTE
381088,1,Ronald S. Trujillo
381088,2,Joseph M. Maestas
381088,3,Kate I. Noble
381088,4,Peter N. Ives
381088,5,Alan Webber
381088,6,$UNDERVOTE
678648,1,Alan Webber
678648,2,Joseph M. Maestas
678648,3,Kate I. Noble
678648,4,Ronald S. Trujillo
678648,5,Peter N. Ives
678648,6,$UNDERVOTE
356846,1,Ronald S. Trujillo
356846,2,Peter N. Ives
356846,3,Kate I. Noble
356846,4,Alan Webber
356846,5,Joseph M. Maestas
356846,6,$UNDERVOTE
794494,1,Alan Webber
794494,2,Peter N. Ives
794494,3,Kate I. Noble
794494,4,Joseph M. Maestas
794494,5,Ronald S. Trujillo
794494,6,$UNDERVOTE
973791,1,Alan Webber
973791,2,Joseph M. Maestas
973791,3,Kate I. Noble
973791,4,Peter N. Ives
973791,5,Ronald S. Trujillo
973791,6,$UNDERVOTE
65623,1,Alan Webber
65623,2,Ronald S. Trujillo
65623,3,Peter N. Ives
65623,4,Joseph M. Maestas
65623,5,Kate I. Noble
65623,6,$UNDERVOTE
49046,1,Alan Webber
49046,2,Joseph M. Maestas
49046,3,Ronald S. Trujillo
49046,4,Peter N. Ives
49046,5,Kate I. Noble
49046,6,$UNDERVOTE
74435,1,Alan Webber
74435,2,Kate I. Noble
74435,3,Peter N. Ives
74435,4,Joseph M. Maestas
74435,5,Ronald S. Trujillo
74435,6,$UNDERVOTE
21957,1,Alan Webber
21957,2,Kate I. Noble
21957,3,$UNDERVOTE
21957,4,$UNDERVOTE
21957,5,$UNDERVOTE
21957,6,$UNDERVOTE
987357,1,Alan Webber
987357,2,Kate I. Noble
987357,3,Joseph M. Maestas
987357,4,Peter N. Ives
987357,5,Ronald S. Trujillo
987357,6,$UNDERVOTE
227419,1,Alan Webber
227419,2,Kate I. Noble
227419,3,$UNDERVOTE
227419,4,$UNDERVOTE
227419,5,$UNDERVOTE
227419,6,$UNDERVOTE
100063,1,Kate I. Noble
100063,2,Ronald S. Trujillo
100063,3,Joseph M. Maestas
100063,4,Alan Webber
100063,5,Peter N. Ives
100063,6,$UNDERVOTE
227605,1,Alan Webber
227605,2,Joseph M. Maestas
227605,3,$UNDERVOTE
227605,4,$UNDERVOTE
227605,5,$UNDERVOTE
227605,6,$UNDERVOTE
402403,1,Alan Webber
402403,2,Peter N. Ives
402403,3,Joseph M. Maestas
402403,4,Kate I. Noble
402403,5,Ronald S. Trujillo
402403,6,$UNDERVOTE
984679,1,Alan Webber
984679,2,Ronald S. Trujillo
984679,3,Kate I. Noble
984679,4,Joseph M. Maestas
984679,5,Peter N. Ives
984679,6,$UNDERVOTE
580463,1,Kate I. Noble
580463,2,Alan Webber
580463,3,Joseph M. Maestas
580463,4,Peter N. Ives
580463,5,Ronald S. Trujillo
580463,6,$UNDERVOTE
944249,1,Alan Webber
944249,2,Peter N. Ives
944249,3,Kate I. Noble
944249,4,$UNDERVOTE
944249,5,$UNDERVOTE
944249,6,$UNDERVOTE
425163,1,Alan Webber
425163,2,Kate I. Noble
425163,3,Peter N. Ives
425163,4,Joseph M. Maestas
425163,5,Ronald S. Trujillo
425163,6,$UNDERVOTE
627460,1,Alan Webber
627460,2,Kate I. Noble
627460,3,Ronald S. Trujillo
627460,4,Peter N. Ives
627460,5,Joseph M. Maestas
627460,6,$UNDERVOTE
86784,1,Kate I. Noble
86784,2,Alan Webber
86784,3,Ronald S. Trujillo
86784,4,Joseph M. Maestas
86784,5,$UNDERVOTE
